county_code,farm_acres,cropland_acres,irrigated_acres,crop_totals_sales_measured_in,farm_income_1,xmas_tree_sale,fertilizer_use,chemical_use,fuel_use_$,hired_labor_cost,contract_labor_cost,worker_number,emus_sold,bee_colonies,honey_sold,ornamental_fish,bison_sale,aquatic_plants,mushroom_spawn_sale,grazing_rotation,producer_age_group,state_lower,county,county_acreage_2000,population
019,"1,646,540","1,142,664","972,576","4,083,741,000","243,585",1,"269,837,000","354,743,000","157,838,000","646,397,000","583,897,000","37,819",0,"61,634","1,677,000",NA,NA,NA,NA,142,58.4,california,Fresno,3851148.8,1008654
017,"1,075,562","599,063","23,554","67,819,000","72,733",NA,"7,969,000","10,995,000","5,525,000","4,188,000","519,000",304,NA,NA,NA,NA,1,NA,NA,31,57.4,colorado,Cheyenne,1140076.7999999998,1748
019,0,"4,669",305,"3,039,000","-6,783",3,"255,000","71,000","492,000","1,554,000","75,000",133,12,221,"9,000",1,NA,NA,NA,85,58.9,florida,Clay,411961.60000000003,218245
019,"116,745","61,152","21,422","60,458,000","75,422",NA,"9,046,000","8,704,000","4,233,000","4,723,000","2,238,000",685,NA,188,0,NA,NA,NA,NA,25,57.3,georgia,Berrien,292979.19999999995,18160
019,"418,881","260,589","131,619","110,833,000","35,398",1,"18,889,000","7,081,000","8,996,000","12,426,000","967,000","1,127",NA,0,0,NA,NA,NA,NA,146,56.6,idaho,Bonneville,1216416,123964
019,"582,689","566,389","14,210","361,138,000","114,220",NA,"41,876,000","29,086,000","11,503,000","12,638,000","1,100,000","1,362",0,429,"59,000",NA,NA,NA,NA,50,58.9,illinois,Champaign,638419.2,205865
019,"93,969","68,601",734,"35,116,000","31,718",7,"4,924,000","2,782,000","1,742,000","1,384,000","282,000",257,NA,54,0,NA,NA,NA,NA,57,57.1,indiana,Clark,240768,121093
019,"329,781","309,532",124,"186,505,000","103,185",NA,"22,679,000","15,684,000","11,140,000","12,850,000","1,774,000","1,099",NA,222,"22,000",NA,NA,NA,NA,62,55.4,iowa,Buchanan,366944,20565
019,"288,421","41,580",41,"10,317,000","15,166",NA,"999,000","641,000","2,434,000","3,132,000","722,000",205,NA,297,0,NA,1,NA,NA,57,58.5,kansas,Chautauqua,412691.2,3379
019,"19,470","3,528",26,"451,000","-6,012",NA,"100,000","10,000","245,000","122,000","14,000",117,NA,59,"6,000",NA,NA,NA,NA,34,55.5,kentucky,Boyd,103564.79999999999,48261
019,"354,097","77,529","13,084","13,296,000",-754,NA,"3,328,000","1,503,000","3,185,000","2,646,000","350,000",429,NA,378,0,NA,NA,5,NA,128,55.3,louisiana,Calcasieu,700377.6,216785
019,"105,452","41,147","1,634","18,123,000","10,245",27,"2,141,000","1,108,000","2,786,000","10,140,000","415,000","1,028",NA,434,"47,000",NA,1,NA,NA,113,55.9,maine,Penobscot,2275929.6,152199
021,"188,576","140,698","1,174","63,556,000","17,190",8,"10,588,000","6,110,000","6,051,000","18,625,000","980,000","1,367",NA,"2,680","79,000",1,NA,1,NA,281,56.5,maryland,Frederick,427097.60000000003,271717
019,769,462,298,0,"32,705",NA,"124,000",0,"98,000","399,000","28,000",51,NA,0,NA,NA,NA,NA,NA,NA,52.8,massachusetts,Nantucket,194329.59999999998,14255
019,"18,516","8,706",697,"7,868,000","6,734",3,"411,000","1,063,000","489,000","3,202,000","401,000",333,NA,264,0,NA,NA,NA,NA,17,60.3,michigan,Benzie,550169.6,17970
019,"158,644","136,071",552,"68,927,000","39,198",NA,"10,053,000","5,470,000","5,721,000","5,493,000","206,000",566,NA,287,"46,000",NA,NA,1,NA,32,57.5,minnesota,Carver,240736,106922
019,"64,360","10,532","1,800","5,511,000","24,165",NA,"649,000","245,000","779,000",0,"99,000",105,NA,13,NA,NA,NA,NA,NA,19,60.4,mississippi,Choctaw,268678.4,8246
019,"212,732","128,476","3,820","46,361,000","20,171",2,"8,532,000","5,866,000","4,153,000","6,745,000","2,103,000",651,NA,556,"104,000",NA,NA,NA,NA,173,57.5,missouri,Boone,442438.39999999997,183610
019,"769,786","533,740",645,"32,626,000","27,904",NA,"9,504,000","8,807,000","4,022,000","2,231,000","363,000",179,NA,0,0,NA,NA,NA,NA,23,61.6,montana,Daniels,912972.8,1661
019,"528,404","324,488","214,055","173,451,000","76,508",NA,"24,494,000","15,033,000","11,647,000","13,474,000","982,000",870,NA,0,0,3,1,NA,NA,165,56,nebraska,Buffalo,624172.8,50084
019,"181,354","65,109","55,753","29,097,000","36,212",NA,"1,894,000","613,000","5,284,000","14,781,000","955,000",820,NA,0,0,NA,NA,NA,NA,24,62.2,nevada,Lyon,1290496,59235
019,"39,492","10,935",131,"6,643,000","3,372",7,"687,000","132,000","1,130,000","4,632,000","129,000",317,NA,464,"55,000",NA,1,1,NA,79,57.8,new hampshire,Sullivan,353228.8,43063
019,"101,290","65,601","1,835","78,867,000","-1,129",78,"8,997,000","2,147,000","4,981,000","24,698,000","5,798,000","1,443",0,"1,941","210,000",NA,1,2,NA,239,59.2,new jersey,Hunterdon,280166.4,128947
017,"893,980","6,494","1,978","618,000","8,213",NA,"90,000","62,000","1,148,000","1,619,000","242,000",308,NA,3,NA,NA,NA,NA,NA,78,60.4,new mexico,Grant,2539200,28185
019,"161,605","85,139",771,"44,559,000","84,016",15,"3,382,000","3,289,000","5,906,000","21,205,000","4,567,000","1,132",NA,630,"59,000",NA,NA,NA,NA,69,56.4,new york,Clinton,715270.3999999999,79843
019,"44,693","22,774",472,"15,776,000","17,596",NA,"3,664,000","2,065,000","1,303,000","5,306,000","1,184,000",263,NA,355,"12,000",NA,NA,NA,NA,22,57.7,north carolina,Brunswick,672006.4,136693
019,"928,239","877,208",318,"276,485,000","220,631",NA,"35,792,000","30,326,000","13,171,000","9,052,000",0,487,NA,0,0,NA,NA,NA,NA,16,55.2,north dakota,Cavalier,966489.6000000001,3704
019,"110,672","64,345",266,"18,942,000","7,507",6,"2,909,000","1,429,000","2,568,000","4,874,000","427,000",377,NA,115,"4,000",NA,NA,NA,NA,155,56.2,ohio,Carroll,255366.4,26721
019,"396,475","64,340","1,589","6,404,000","-2,517",NA,"1,935,000","846,000","3,429,000","2,117,000","738,000",573,NA,36,NA,NA,NA,NA,NA,193,56.5,oklahoma,Carter,533580.8,48003
019,"400,179","52,338","14,684","27,408,000","3,904",28,"2,281,000","1,317,000","3,617,000","10,410,000","4,647,000","2,072",NA,719,"18,000",NA,1,NA,NA,387,60.9,oregon,Douglas,3285651.2,111201
019,"133,954","86,232",509,"32,164,000","12,615",24,"4,061,000","1,817,000","2,999,000","6,783,000","483,000","1,060",NA,188,"14,000",NA,2,NA,NA,173,57.8,pennsylvania,Butler,508665.6,193763
019,"37,576","9,661",644,"18,721,000","7,303",2,"774,000","332,000","703,000","5,851,000","710,000",432,NA,415,"46,000",NA,NA,1,NA,18,57.8,south carolina,Charleston,869190.3999999999,408235
021,"433,761","250,820","4,640","55,364,000","90,616",NA,"9,762,000","5,828,000","3,910,000","5,222,000","219,000",190,NA,NA,NA,NA,NA,NA,NA,40,57.1,south dakota,Campbell,493657.60000000003,1377
019,"34,278","11,956",54,"2,562,000",372,4,"644,000","96,000","587,000","386,000","111,000",201,NA,101,"13,000",NA,NA,NA,NA,74,57.7,tennessee,Carter,222476.8,56356
019,"403,311","15,432","1,200","829,000","-9,716",3,"296,000","116,000","1,234,000","3,894,000","440,000",368,NA,152,"2,000",NA,NA,NA,NA,197,63.6,texas,Bandera,510425.6,20851
019,"231,361","14,561","11,498","4,696,000","10,923",NA,"404,000","115,000","782,000","1,316,000",0,117,NA,44,0,NA,NA,NA,NA,19,55.5,utah,Grand,2364211.2,9669
019,"128,388","58,570",96,"12,617,000","42,273",22,"3,370,000","1,005,000","4,808,000","8,459,000","903,000",773,NA,90,0,NA,1,NA,NA,143,54.9,vermont,Orleans,461529.6,27393
019,"211,087","65,908",51,"8,439,000",-824,6,"3,615,000","738,000","2,209,000","2,920,000","167,000",662,NA,350,"16,000",NA,NA,1,NA,302,58.6,virginia,Bedford,492320,79462
019,"788,660","19,359","2,831",0,"2,359",NA,"101,000","18,000","409,000","199,000","95,000",86,NA,97,"3,000",NA,NA,NA,NA,59,58.4,washington,Ferry,1444774.4,7178
019,"25,688","6,176",12,"636,000",-620,4,"195,000","11,000","254,000","79,000","22,000",52,NA,211,"8,000",NA,NA,NA,NA,49,56.1,west virginia,Fayette,427750.4,40488
019,"451,035","323,806",519,"72,441,000","48,096",17,"15,760,000","7,142,000","13,666,000","29,300,000","601,000","2,090",NA,527,"181,000",NA,NA,1,NA,226,50.4,wisconsin,Clark,780211.2,34659
019,"1,974,363","40,970","31,697","3,098,000","23,725",NA,"483,000","246,000","2,633,000","5,371,000","682,000",475,NA,0,0,NA,NA,NA,NA,79,57.9,wyoming,Johnson,2671814.4,8447
021,"76,318","21,995",860,"6,700,000","-1,603",1,"1,468,000","514,000","1,357,000","2,022,000","374,000",479,NA,46,"2,000",NA,NA,NA,NA,46,58.2,alabama,Chilton,448486.4,45014
019,"2,617,789","40,729","30,008","63,600,000","13,102",NA,"6,372,000","3,594,000","4,065,000","19,023,000","2,079,000","1,045",NA,"2,912","143,000",NA,NA,NA,NA,53,60.1,arizona,Pima,5880851.2,1043433
021,"286,482","258,170","208,808","164,460,000","144,755",NA,"20,693,000","17,970,000","13,876,000","11,380,000","450,000",586,NA,50,0,NA,NA,NA,NA,38,56.6,arkansas,Clay,410508.8,14552
021,"466,734","265,050","243,173","521,193,000","123,929",NA,"47,391,000","51,773,000","22,841,000","61,839,000","34,494,000","3,135",NA,"50,908",0,NA,1,NA,NA,66,57.2,california,Glenn,849382.4,28917
019,"10,357",924,286,"53,000",0,NA,"2,000","3,000","42,000","23,000","30,000",5,NA,0,0,NA,NA,NA,NA,8,60.3,colorado,Clear Creek,253734.4,9397
021,"148,461","82,705","37,320","183,603,000","-11,265",NA,"16,137,000","18,286,000","9,844,000","37,617,000","29,862,000","1,024",NA,"2,668","258,000",1,NA,2,NA,27,54.5,florida,Collier,1475155.2,375752
021,"9,096","4,073",105,"311,000","5,450",NA,"293,000","27,000","150,000","233,000","75,000",45,NA,0,0,NA,NA,NA,NA,19,56,georgia,Bibb,163283.2,157346
021,"68,884","44,491","2,290","26,927,000","9,462",4,"1,943,000","2,569,000","1,440,000","9,765,000","605,000",728,NA,91,"7,000",NA,NA,NA,NA,45,55.5,idaho,Boundary,818054.4,12056
021,"402,703","382,573",21,"252,853,000","140,155",2,"30,528,000","18,191,000","8,554,000","9,950,000","718,000",673,NA,98,"5,000",NA,NA,NA,NA,29,58.7,illinois,Christian,458054.4,34032
021,"161,990","139,110",551,"73,455,000","40,937",6,"13,373,000","6,915,000","3,121,000","1,845,000","177,000",311,NA,160,"26,000",NA,NA,NA,NA,25,58.6,indiana,Clay,230649.59999999998,26466
021,"356,640","334,859",0,"176,995,000","189,971",NA,"22,709,000","15,097,000","10,781,000","10,047,000","2,516,000",901,NA,219,"60,000",NA,NA,NA,NA,17,58.8,iowa,Buena Vista,371244.80000000005,20823
021,"319,315","234,945",995,"81,160,000","33,037",NA,"14,447,000","9,543,000","6,330,000","3,644,000","484,000",307,NA,62,"6,000",NA,NA,NA,NA,65,57.9,kansas,Cherokee,378214.4,19362
021,"88,642","36,759",28,"6,453,000","3,437",NA,"1,136,000","619,000","1,278,000","1,701,000","380,000",309,NA,53,"4,000",NA,NA,NA,NA,124,57.3,kentucky,Boyle,117113.6,30614
021,"67,723","21,841","3,575","7,207,000","23,882",NA,"977,000","1,296,000","880,000","2,622,000","85,000",168,NA,0,0,NA,NA,NA,NA,19,56.9,louisiana,Caldwell,346060.80000000005,9645
021,"51,061","8,728",46,"4,300,000","11,060",3,"483,000","198,000","611,000","1,337,000","42,000",274,NA,160,"11,000",NA,NA,NA,NA,27,58.1,maine,Piscataquis,2801510.4,16800
023,"90,357","42,660",103,"12,312,000","12,287",9,"2,308,000","570,000","1,624,000","1,502,000","64,000",358,NA,148,"16,000",1,NA,NA,NA,137,54.5,maryland,Garrett,419776,28806
021,"7,627","3,053",514,0,"8,830",10,"392,000","96,000","641,000","3,961,000","243,000",368,NA,273,"56,000",NA,NA,NA,NA,13,56.2,massachusetts,Norfolk,284121.6,725981
021,"144,583","123,529","20,048","156,686,000","41,425",5,"11,173,000","11,773,000","5,353,000","36,975,000","3,356,000","3,584",NA,377,"103,000",NA,NA,NA,NA,57,58.7,michigan,Berrien,1012083.2000000001,154316
021,"133,541","57,910","8,439","7,501,000","11,451",3,"1,295,000","321,000","1,215,000","2,134,000","153,000",246,NA,172,"7,000",NA,NA,NA,NA,75,58.1,minnesota,Cass,1545094.4,30066
021,"72,306","18,760","2,155","6,366,000","-3,568",NA,"1,128,000","792,000","739,000","1,671,000","100,000",200,NA,14,0,NA,NA,NA,NA,40,62.5,mississippi,Claiborne,320870.4,9135
021,"184,062","146,293","1,192","59,750,000","31,764",NA,"7,123,000","6,091,000","3,025,000","1,759,000","271,000",351,NA,61,0,NA,NA,NA,NA,87,61.1,missouri,Buchanan,265324.8,84793
021,"1,132,990","368,144","21,170","25,608,000","30,100",NA,"7,293,000","5,871,000","4,347,000","2,543,000","210,000",246,NA,NA,0,NA,NA,NA,NA,90,60.1,montana,Dawson,1525203.2000000002,8940
021,"298,103","275,222","47,496","145,280,000","128,967",NA,"16,325,000","13,454,000","5,729,000","11,578,000","212,000",544,NA,5,0,NA,NA,NA,NA,55,57.4,nebraska,Burt,318144,6722
021,0,"2,168","1,963",0,"1,650",NA,0,"3,000","231,000","30,000",0,0,NA,NA,NA,NA,NA,NA,NA,NA,65.8,nevada,Mineral,2440300.8,4554
021,"25,230","15,790","1,008","20,015,000","5,045",35,"916,000","569,000","1,071,000","7,441,000","282,000",547,NA,68,"8,000",NA,NA,1,NA,35,59.6,new jersey,Mercer,146457.6,387340
019,"1,444,135","13,311","4,218","304,000","2,093",NA,"36,000","15,000","1,418,000","1,909,000","183,000",234,NA,42,NA,NA,NA,NA,NA,47,60,new mexico,Guadalupe,1940211.2,4452
021,"99,179","64,478","2,130","49,390,000","37,247",10,"4,668,000","2,701,000","4,789,000","20,403,000","1,862,000","1,241",NA,303,"36,000",1,NA,NA,NA,114,56.5,new york,Columbia,414892.8,61570
021,"72,284","17,847",844,"37,180,000","7,001",8,"5,733,000","558,000","2,714,000","9,269,000","1,505,000","1,240",NA,"1,544","174,000",2,1,NA,NA,207,58.2,north carolina,Buncombe,422272,269452
021,"678,927","541,941","14,813","181,796,000","139,597",NA,"19,819,000","17,018,000","9,757,000","9,197,000","995,000",535,NA,0,0,NA,2,NA,NA,50,55.7,north dakota,Dickey,730662.4,4999
021,"188,997","168,701","3,846","99,156,000","50,878",NA,"11,647,000","6,723,000","4,265,000","4,844,000","358,000",653,NA,78,"10,000",1,NA,1,NA,68,57.4,ohio,Champaign,275014.39999999997,38714
021,"217,176","41,426",568,"30,105,000","6,272",4,"2,829,000","2,064,000","3,414,000","13,731,000","746,000","2,394",NA,152,"7,000",NA,NA,1,NA,184,57.6,oklahoma,Cherokee,496896,47078
021,"611,920","249,673","7,744","18,616,000","120,352",NA,"2,253,000","1,991,000","2,760,000","3,878,000","509,000",164,NA,NA,NA,NA,NA,NA,NA,25,61.6,oregon,Gilliam,782617.6,1995
021,"79,341","50,486",77,"18,076,000","14,658",9,"2,077,000","1,689,000","2,114,000","2,756,000","164,000",401,NA,198,0,NA,NA,NA,NA,74,57.4,pennsylvania,Cambria,443795.19999999995,133472
021,"61,355","20,866",0,"8,950,000","31,994",NA,"1,104,000","736,000","823,000","1,298,000","1,183,000",239,NA,128,"7,000",NA,NA,NA,NA,61,57.2,south carolina,Cherokee,254259.19999999998,56216
023,"685,988","451,000","13,380","119,962,000","85,645",NA,"21,358,000","12,044,000","9,308,000","7,634,000","496,000",589,NA,NA,0,NA,1,NA,NA,93,55.4,south dakota,Charles Mix,736121.6000000001,9373
021,"67,289","31,820",72,"13,811,000","2,755",1,"2,608,000","1,195,000","1,094,000","2,333,000","851,000",365,NA,117,"17,000",NA,NA,NA,NA,95,57.5,tennessee,Cheatham,196563.2,41072
021,"339,689","49,904","3,393","13,684,000","-2,081",5,"2,620,000","1,115,000","3,123,000","5,976,000","1,124,000",863,0,536,"25,000",NA,1,NA,NA,454,59.8,texas,Bastrop,573388.7999999999,97216
021,"512,940","83,441","64,380","54,238,000","51,291",NA,"4,572,000","2,025,000","4,229,000","13,064,000","921,000","1,024",NA,68,NA,NA,NA,NA,NA,72,57.6,utah,Iron,2113177.6,57289
021,"98,863","34,628",192,"10,331,000","7,029",14,"1,130,000","344,000","1,519,000","4,129,000","81,000",434,NA,874,"135,000",NA,NA,NA,NA,120,55.5,vermont,Rutland,604652.8,60572
021,"70,295","17,286",801,"2,259,000","5,297",1,"613,000","109,000","666,000","445,000","328,000",76,NA,111,"9,000",NA,NA,NA,NA,45,60.5,virginia,Bland,229587.2,6270
021,"615,274","446,820","188,119","469,031,000","133,359",2,"43,924,000","42,240,000","16,862,000","118,722,000","28,084,000","13,208",NA,0,0,NA,NA,NA,NA,82,54.5,washington,Franklin,809824,96749
021,"65,056","11,076",0,"482,000","-3,050",1,"123,000","30,000","441,000","163,000","30,000",50,NA,108,"3,000",NA,NA,NA,NA,59,56.3,west virginia,Gilmer,217644.8,7408
021,"304,058","243,906","5,604","113,402,000","37,413",8,"19,432,000","7,860,000","7,860,000","17,784,000","433,000","1,271",NA,371,"51,000",NA,NA,2,NA,117,57.5,wisconsin,Columbia,509248,58490
021,"1,629,655","382,266","67,134","33,042,000","30,499",3,"3,846,000","3,142,000","9,398,000","23,409,000","458,000",596,NA,77,0,NA,3,NA,NA,187,57.1,wyoming,Laramie,1720083.2000000002,100512
023,"82,474","6,618",36,"789,000","13,426",NA,"305,000","32,000","303,000","353,000","52,000",129,NA,0,0,NA,NA,NA,NA,30,61.1,alabama,Choctaw,589344,12665
021,"1,120,637","294,103","232,224","307,665,000","128,381",NA,"33,755,000","26,970,000","23,859,000","79,712,000","14,825,000","2,847",NA,"3,708","156,000",NA,NA,NA,NA,52,57.1,arizona,Pinal,3439417.6,425264
023,"129,466","29,223",186,"1,490,000","21,336",NA,"895,000","189,000","1,457,000","2,490,000","589,000",325,NA,63,"1,000",NA,NA,NA,NA,128,56.9,arkansas,Cleburne,378822.39999999997,24711
023,"621,043","20,618","20,733",0,"39,323",9,0,"674,000","4,323,000","45,896,000","13,395,000","1,535",NA,396,"52,000",NA,NA,NA,NA,196,56.7,california,Humboldt,2593420.8,136463
021,"266,278","131,453","119,518","34,080,000","33,259",NA,"2,617,000","750,000","4,281,000","4,662,000","535,000",489,NA,0,0,NA,NA,NA,NA,66,55.3,colorado,Conejos,826156.7999999999,7461
023,"107,074","33,561","4,158","16,572,000",-331,3,"3,375,000","935,000","2,695,000","6,962,000","534,000",461,NA,"1,812","316,000",NA,NA,1,NA,138,60.7,florida,Columbia,512665.6,69698
023,"48,282","23,187","8,102","11,606,000","17,203",NA,"2,221,000","1,251,000","664,000","486,000","113,000",117,NA,0,0,NA,NA,NA,NA,28,60.3,georgia,Bleckley,140249.59999999998,12583
023,"130,366","78,610","69,359","35,667,000","79,994",NA,"3,343,000","1,120,000","2,449,000","3,197,000","146,000",196,NA,NA,NA,NA,NA,NA,NA,24,56.8,idaho,Butte,1429497.6,2574
023,"261,080","227,699","11,754","120,677,000","65,495",NA,"16,394,000","9,649,000","8,659,000","5,710,000","390,000",389,NA,102,"8,000",NA,NA,NA,NA,26,56.6,illinois,Clark,323123.2,15455
023,"247,005","238,786",0,"144,838,000","97,256",1,"18,148,000","12,198,000","4,800,000","7,222,000","529,000",530,NA,180,"42,000",NA,NA,NA,NA,31,55.8,indiana,Clinton,259379.19999999998,33190
023,"359,246","333,476","1,638","182,959,000","63,562",1,"24,530,000","16,456,000","7,650,000","12,281,000","1,081,000",939,NA,273,"15,000",NA,7,NA,NA,50,60.1,iowa,Butler,372198.39999999997,14334
023,"529,326","340,729","43,563","67,858,000","75,628",NA,"8,344,000","7,529,000","5,256,000","6,511,000","787,000",348,NA,0,NA,NA,NA,2,NA,39,59.6,kansas,Cheyenne,653337.6,2616
023,"86,844","32,444",112,"6,454,000","1,743",NA,"788,000","281,000","779,000","1,085,000","454,000",370,NA,72,"4,000",NA,NA,NA,NA,125,56.2,kentucky,Bracken,133689.59999999998,8400
023,"187,921","50,879","5,860","5,516,000","8,772",NA,"1,338,000","831,000","1,192,000","800,000","218,000",122,NA,6,NA,NA,NA,NA,NA,44,56.2,louisiana,Cameron,1236224,5617
023,"17,687","5,223",133,0,-357,4,"223,000","31,000","419,000","2,421,000","39,000",251,NA,139,0,NA,NA,NA,NA,42,57.3,maine,Sagadahoc,236921.6,36699
025,"74,273","51,743",583,"34,112,000","6,290",9,"3,655,000","2,319,000","2,731,000","8,902,000","1,546,000",641,NA,450,"38,000",NA,NA,6,NA,141,57.4,maryland,Harford,337100.80000000005,260924
023,"60,036","18,221","11,888","62,140,000","14,144",16,"3,298,000","5,143,000","3,482,000","20,214,000","8,202,000","1,467",NA,616,"295,000",NA,NA,2,NA,53,58.6,massachusetts,Plymouth,699769.6000000001,530819
023,"239,418","204,344","55,701","106,933,000","44,227",5,"16,277,000","8,040,000","7,306,000","10,249,000","1,281,000",834,NA,33,0,NA,1,NA,NA,55,55.9,michigan,Branch,332473.6,44862
023,"341,030","320,528","4,509","188,056,000","98,903",NA,"24,687,000","14,766,000","9,224,000","10,714,000","703,000",915,NA,21,"1,000",NA,NA,NA,NA,17,56.8,minnesota,Chippewa,376211.2,12598
023,"103,073","9,472",383,"1,407,000","53,627",NA,"444,000",0,"609,000",0,"341,000",102,NA,25,0,NA,NA,NA,NA,42,57.4,mississippi,Clarke,443782.39999999997,15615
023,"241,767","206,991","154,323","111,205,000","69,517",NA,"15,072,000","12,235,000","7,599,000","6,653,000","843,000",420,NA,68,0,NA,NA,NA,NA,40,57.9,missouri,Butler,447340.80000000005,42130
023,"74,083","11,772","13,117","731,000","21,225",NA,"127,000","45,000","327,000","905,000","156,000",36,NA,NA,NA,NA,1,NA,NA,17,60.9,montana,Deer Lodge,474342.39999999997,9421
023,"374,138","319,085","102,290","161,537,000","88,555",1,"16,519,000","13,070,000","8,683,000","12,885,000","632,000",701,NA,33,"1,000",NA,NA,NA,NA,75,56.1,nebraska,Butler,374022.39999999997,8369
023,"93,344","22,362","21,948","5,192,000","75,944",NA,"452,000","167,000","1,563,000","7,327,000",0,491,NA,929,"14,000",NA,NA,NA,NA,38,60.5,nevada,Nye,11621587.2,51591
023,"16,023","11,246","2,001","37,593,000","19,402",25,"1,868,000","1,640,000","1,527,000","8,688,000","421,000",544,NA,439,"138,000",NA,NA,7,NA,11,57.8,new jersey,Middlesex,206406.4,863162
021,"938,460","14,837",927,"41,000",-938,NA,0,0,"1,119,000","1,314,000","355,000",184,NA,NA,NA,NA,NA,NA,NA,60,60.7,new mexico,Harding,1360608,657
023,"113,519","58,481",184,"13,688,000","30,698",22,"1,888,000","687,000","2,830,000","8,286,000","194,000",520,NA,928,"205,000",NA,1,NA,NA,125,55.4,new york,Cortland,320972.8,46809
